Date,Location/Atoll,Island/Site,Exposure,GPS North,GPS East,Site,Depth,Transect,Transect area,Family,Targeted/Untargeted,Species,No.,Length,Biomass (g),Biomass (kg/ha),Abundance/500m2
12/03/2013,Maldives,Maamendhoo,Exposed,00¼43.652,073¼26.1353,1,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Maamendhoo,Exposed,00¼43.653,073¼26.1354,1,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Maamendhoo,Exposed,00¼43.654,073¼26.1355,1,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Maamendhoo,Exposed,00¼43.655,073¼26.1356,1,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1159,073¼26.787,2,8m,3,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1245,073¼26.873,2,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1246,073¼26.874,2,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1249,073¼26.877,2,8m,4,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1250,073¼26.878,2,8m,4,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1251,073¼26.879,2,8m,4,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1252,073¼26.880,2,8m,4,100,Pomacentridae,,Stegastes fasciolatus,1,9,30.49718353,3.049718353,5
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.805,073¼27.962,3,8m,1,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.806,073¼27.963,3,8m,1,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.807,073¼27.964,3,8m,1,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.988,073¼27.1145,3,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.1108,073¼27.1265,3,8m,3,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.1114,073¼27.1271,3,8m,3,100,Pomacentridae,,Stegastes fasciolatus,1,9,30.49718353,3.049718353,5
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.1231,073¼27.1388,3,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.1238,073¼27.1395,3,8m,4,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.455,073¼27.461,4,8m,1,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.456,073¼27.462,4,8m,1,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.686,073¼27.692,4,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.687,073¼27.693,4,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.920,073¼27.926,4,8m,3,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.921,073¼27.927,4,8m,3,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.1165,073¼27.1171,4,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.064,073¼34.408,5,8m,1,250,Acanthuridae,,Naso brevirostris,1,20,159.64699,6.385879601,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.065,073¼34.409,5,8m,1,250,Acanthuridae,,Naso brevirostris,1,27,408.1734598,16.32693839,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.066,073¼34.410,5,8m,1,250,Acanthuridae,,Naso brevirostris,1,27,408.1734598,16.32693839,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.067,073¼34.411,5,8m,1,250,Acanthuridae,,Naso brevirostris,1,27,408.1734598,16.32693839,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.068,073¼34.412,5,8m,1,250,Acanthuridae,,Naso brevirostris,1,27,408.1734598,16.32693839,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.200,073¼34.544,5,8m,1,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.201,073¼34.545,5,8m,1,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.202,073¼34.546,5,8m,1,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.212,073¼34.556,5,8m,1,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.213,073¼34.557,5,8m,1,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.237,073¼34.581,5,8m,2,250,Acanthuridae,,Naso brevirostris,1,17,96.02473879,3.840989551,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.354,073¼34.698,5,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.355,073¼34.699,5,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.356,073¼34.700,5,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.357,073¼34.701,5,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.365,073¼34.709,5,8m,2,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.504,073¼34.848,5,8m,3,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.505,073¼34.849,5,8m,3,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.506,073¼34.850,5,8m,3,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.507,073¼34.851,5,8m,3,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.700,073¼34.1044,5,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.701,073¼34.1045,5,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.702,073¼34.1046,5,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.703,073¼34.1047,5,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.705,073¼34.1049,5,8m,4,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.706,073¼34.1050,5,8m,4,100,Pomacentridae,,Stegastes fasciolatus,1,9,30.49718353,3.049718353,5
13/03/2013,Maldives,Maarehaa,Exposed,00¼27.1517,073¼34.781,6,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Maarehaa,Exposed,00¼27.1518,073¼34.782,6,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Maarehaa,Exposed,00¼27.1519,073¼34.783,6,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Maarehaa,Exposed,00¼27.1520,073¼34.784,6,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Maarehaa,Exposed,00¼27.1521,073¼34.785,6,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Kodey,Exposed,00¼29.954,073¼33.590,7,8m,1,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Kodey,Exposed,00¼29.1002,073¼33.638,7,8m,2,250,Acanthuridae,,Naso brevirostris,1,24,282.3837313,11.29534925,2
13/03/2013,Maldives,Kodey,Exposed,00¼29.1284,073¼33.920,7,8m,3,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Kodey,Exposed,00¼29.1427,073¼33.1063,7,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.895,073¼30.815,8,8m,1,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.1065,073¼30.985,8,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.1066,073¼30.986,8,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.1067,073¼30.987,8,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.1068,073¼30.988,8,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.1069,073¼30.989,8,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.1072,073¼30.992,8,8m,2,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.1458,073¼30.1378,8,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.1459,073¼30.1379,8,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.1460,073¼30.1380,8,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
14/03/2013,Maldives,Vodamuloo,Exposed,00¼36.842,073¼29.971,9,8m,3,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
14/03/2013,Maldives,Vodamuloo,Exposed,00¼36.993,073¼29.1122,9,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.641,073¼26.781,10,8m,1,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.701,073¼26.841,10,8m,2,250,Acanthuridae,,Naso brevirostris,1,38,1188.781392,47.55125569,2
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.829,073¼26.969,10,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.830,073¼26.970,10,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.831,073¼26.971,10,8m,2,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.838,073¼26.978,10,8m,2,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.839,073¼26.979,10,8m,2,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.1052,073¼26.1192,10,8m,3,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.1258,073¼26.1398,10,8m,4,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.1269,073¼26.1409,10,8m,4,100,Pomacentridae,,Stegastes fasciolatus,1,8,23.07712554,2.307712554,5
15/03/2013,Maldives,Vilingili,Exposed,00¼45.430,073¼26.783,11,8m,3,100,Pomacentridae,,Plectroglyphidodon lacrymatus,1,8,14.66876456,1.466876456,5
15/03/2013,Maldives,Vilingili,Exposed,00¼45.479,073¼26.832,11,8m,4,250,Acanthuridae,,Naso brevirostris,1,24,282.3837313,11.29534925,2
11/03/2013,Maldives,Maamendhoo,Exposed,00¼43.204,073¼26.905,1,8m,2,250,Acanthuridae,,Naso lituratus,1,29,510.4107889,20.41643156,2
11/03/2013,Maldives,Maamendhoo,Exposed,00¼43.205,073¼26.906,1,8m,2,250,Acanthuridae,,Naso lituratus,1,30,567.5108815,22.70043526,2
11/03/2013,Maldives,Maamendhoo,Exposed,00¼43.395,073¼26.1096,1,8m,3,250,Acanthuridae,,Naso lituratus,1,14,52.31514146,2.092605658,2
11/03/2013,Maldives,Maamendhoo,Exposed,00¼43.396,073¼26.1097,1,8m,3,250,Acanthuridae,,Naso lituratus,1,30,567.5108815,22.70043526,2
12/03/2013,Maldives,Maamendhoo,Exposed,00¼43.516,073¼26.1217,1,8m,4,250,Acanthuridae,,Naso lituratus,1,23,247.1858348,9.88743339,2
12/03/2013,Maldives,Maamendhoo,Exposed,00¼43.517,073¼26.1218,1,8m,4,250,Acanthuridae,,Naso lituratus,1,23,247.1858348,9.88743339,2
12/03/2013,Maldives,Maamendhoo,Exposed,00¼43.518,073¼26.1219,1,8m,4,250,Acanthuridae,,Naso lituratus,1,26,362.7233726,14.5089349,2
12/03/2013,Maldives,Maamendhoo,Exposed,00¼43.519,073¼26.1220,1,8m,4,250,Acanthuridae,,Naso lituratus,1,26,362.7233726,14.5089349,2
12/03/2013,Maldives,Maamendhoo,Exposed,00¼43.520,073¼26.1221,1,8m,4,250,Acanthuridae,,Naso lituratus,1,27,408.1734598,16.32693839,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1105,073¼26.733,2,8m,3,250,Acanthuridae,,Naso lituratus,1,22,215.0983376,8.603933505,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1185,073¼26.813,2,8m,4,250,Acanthuridae,,Naso lituratus,1,23,247.1858348,9.88743339,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.666,073¼27.823,3,8m,1,250,Acanthuridae,,Naso lituratus,1,23,247.1858348,9.88743339,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.1002,073¼27.1159,3,8m,3,250,Acanthuridae,,Naso lituratus,1,25,320.8449851,12.8337994,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.1125,073¼27.1282,3,8m,4,250,Acanthuridae,,Naso lituratus,1,16,79.4376182,3.177504728,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.1126,073¼27.1283,3,8m,4,250,Acanthuridae,,Naso lituratus,1,27,408.1734598,16.32693839,2
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.227,073¼27.233,4,8m,1,250,Acanthuridae,,Naso lituratus,1,27,408.1734598,16.32693839,2
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.748,073¼27.754,4,8m,3,250,Acanthuridae,,Naso lituratus,1,28,457.350576,18.29402304,2
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.988,073¼27.994,4,8m,4,250,Acanthuridae,,Naso lituratus,1,20,159.64699,6.385879601,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.069,073¼34.413,5,8m,1,250,Acanthuridae,,Naso lituratus,1,20,159.64699,6.385879601,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.070,073¼34.414,5,8m,1,250,Acanthuridae,,Naso lituratus,1,21,185.9691313,7.43876525,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.071,073¼34.415,5,8m,1,250,Acanthuridae,,Naso lituratus,1,23,247.1858348,9.88743339,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.238,073¼34.582,5,8m,2,250,Acanthuridae,,Naso lituratus,1,21,185.9691313,7.43876525,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.239,073¼34.583,5,8m,2,250,Acanthuridae,,Naso lituratus,1,23,247.1858348,9.88743339,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.404,073¼34.748,5,8m,3,250,Acanthuridae,,Naso lituratus,1,16,79.4376182,3.177504728,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.405,073¼34.749,5,8m,3,250,Acanthuridae,,Naso lituratus,1,16,79.4376182,3.177504728,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.406,073¼34.750,5,8m,3,250,Acanthuridae,,Naso lituratus,1,17,96.02473879,3.840989551,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.407,073¼34.751,5,8m,3,250,Acanthuridae,,Naso lituratus,1,19,135.9816079,5.439264316,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.408,073¼34.752,5,8m,3,250,Acanthuridae,,Naso lituratus,1,22,215.0983376,8.603933505,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.558,073¼34.902,5,8m,4,250,Acanthuridae,,Naso lituratus,1,14,52.31514146,2.092605658,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.559,073¼34.903,5,8m,4,250,Acanthuridae,,Naso lituratus,1,16,79.4376182,3.177504728,2
13/03/2013,Maldives,Maarehaa,Exposed,00¼27.940,073¼34.204,6,8m,1,250,Kyphosidae,,Kyphosus cinerascens,1,32,713.374025,28.534961,2
13/03/2013,Maldives,Maarehaa,Exposed,00¼27.1129,073¼34.393,6,8m,2,250,Kyphosidae,,Kyphosus cinerascens,1,23,251.9962753,10.07985101,2
13/03/2013,Maldives,Maarehaa,Exposed,00¼27.1424,073¼34.688,6,8m,4,250,Acanthuridae,,Naso lituratus,1,18,114.8236384,4.592945538,2
13/03/2013,Maldives,Kodey,Exposed,00¼29.838,073¼33.474,7,8m,1,250,Acanthuridae,,Naso lituratus,1,27,408.1734598,16.32693839,2
13/03/2013,Maldives,Kodey,Exposed,00¼29.1165,073¼33.801,7,8m,3,250,Acanthuridae,,Naso lituratus,1,18,114.8236384,4.592945538,2
13/03/2013,Maldives,Kodey,Exposed,00¼29.1166,073¼33.802,7,8m,3,250,Acanthuridae,,Naso lituratus,1,22,215.0983376,8.603933505,2
13/03/2013,Maldives,Kodey,Exposed,00¼29.1330,073¼33.966,7,8m,4,250,Acanthuridae,,Naso lituratus,1,22,215.0983376,8.603933505,2
13/03/2013,Maldives,Kodey,Exposed,00¼29.1331,073¼33.967,7,8m,4,250,Acanthuridae,,Naso lituratus,1,23,247.1858348,9.88743339,2
13/03/2013,Maldives,Kodey,Exposed,00¼29.1332,073¼33.968,7,8m,4,250,Acanthuridae,,Naso lituratus,1,24,282.3837313,11.29534925,2
13/03/2013,Maldives,Kodey,Exposed,00¼29.1333,073¼33.969,7,8m,4,250,Acanthuridae,,Naso lituratus,1,27,408.1734598,16.32693839,2
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.673,073¼30.593,8,8m,1,250,Acanthuridae,,Naso lituratus,1,18,114.8236384,4.592945538,2
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.924,073¼30.844,8,8m,2,250,Acanthuridae,,Naso lituratus,1,20,159.64699,6.385879601,2
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.1310,073¼30.1230,8,8m,4,250,Acanthuridae,,Naso lituratus,1,16,79.4376182,3.177504728,2
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.1311,073¼30.1231,8,8m,4,250,Acanthuridae,,Naso lituratus,1,19,135.9816079,5.439264316,2
13/03/2013,Maldives,Mahadhdhoo,Exposed,00¼35.1312,073¼30.1232,8,8m,4,250,Acanthuridae,,Naso lituratus,1,20,159.64699,6.385879601,2
14/03/2013,Maldives,Vodamuloo,Exposed,00¼36.400,073¼29.529,9,8m,1,250,Acanthuridae,,Naso lituratus,1,19,135.9816079,5.439264316,2
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.535,073¼26.675,10,8m,1,250,Acanthuridae,,Naso lituratus,1,16,79.4376182,3.177504728,2
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.702,073¼26.842,10,8m,2,250,Acanthuridae,,Naso lituratus,1,18,114.8236384,4.592945538,2
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.946,073¼26.1086,10,8m,3,250,Acanthuridae,,Naso lituratus,1,19,135.9816079,5.439264316,2
15/03/2013,Maldives,Kuredhdhoo,Exposed,00¼39.1130,073¼26.1270,10,8m,4,250,Acanthuridae,,Naso lituratus,1,19,135.9816079,5.439264316,2
15/03/2013,Maldives,Vilingili,Exposed,00¼45.350,073¼26.703,11,8m,3,250,Acanthuridae,,Naso lituratus,1,17,96.02473879,3.840989551,2
11/03/2013,Maldives,Maamendhoo,Exposed,00¼43.028,073¼26.729,1,8m,1,250,Balistidae,,Melichthys niger,1,14,68.66999762,2.746799905,2
11/03/2013,Maldives,Maamendhoo,Exposed,00¼43.403,073¼26.1104,1,8m,3,250,Balistidae,,Melichthys niger,1,29,913.6723412,36.54689365,2
12/03/2013,Maldives,Maamendhoo,Exposed,00¼43.525,073¼26.1226,1,8m,4,250,Balistidae,,Melichthys niger,1,27,708.7528388,28.35011355,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.961,073¼26.589,2,8m,2,250,Balistidae,,Melichthys niger,1,14,68.66999762,2.746799905,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1107,073¼26.735,2,8m,3,250,Balistidae,,Melichthys niger,1,16,110.3749226,4.414996903,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1190,073¼26.818,2,8m,4,250,Balistidae,,Melichthys niger,1,13,52.76946215,2.110778486,2
12/03/2013,Maldives,Kooddoo,Exposed,00¼43.1191,073¼26.819,2,8m,4,250,Balistidae,,Melichthys niger,1,15,87.75185952,3.510074381,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.676,073¼27.833,3,8m,1,250,Balistidae,,Melichthys niger,1,17,136.9126133,5.476504533,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.677,073¼27.834,3,8m,1,250,Balistidae,,Melichthys niger,1,17,136.9126133,5.476504533,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.876,073¼27.1033,3,8m,2,250,Balistidae,,Melichthys niger,1,17,136.9126133,5.476504533,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.877,073¼27.1034,3,8m,2,250,Balistidae,,Melichthys niger,1,18,167.7515249,6.710060996,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.1004,073¼27.1161,3,8m,3,250,Balistidae,,Melichthys niger,1,18,167.7515249,6.710060996,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.1137,073¼27.1294,3,8m,4,250,Balistidae,,Melichthys niger,1,15,87.75185952,3.510074381,2
12/03/2013,Maldives,Dhaandhoo,Exposed,00¼37.1138,073¼27.1295,3,8m,4,250,Balistidae,,Melichthys niger,1,16,110.3749226,4.414996903,2
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.232,073¼27.238,4,8m,1,250,Balistidae,,Melichthys niger,1,15,87.75185952,3.510074381,2
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.233,073¼27.239,4,8m,1,250,Balistidae,,Melichthys niger,1,16,110.3749226,4.414996903,2
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.752,073¼27.758,4,8m,3,250,Balistidae,,Melichthys niger,1,17,136.9126133,5.476504533,2
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.753,073¼27.759,4,8m,3,250,Balistidae,,Melichthys niger,1,17,136.9126133,5.476504533,2
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.754,073¼27.760,4,8m,3,250,Balistidae,,Melichthys niger,1,18,167.7515249,6.710060996,2
12/03/2013,Maldives,Nilandhoo,Exposed,00¼38.755,073¼27.761,4,8m,3,250,Balistidae,,Melichthys niger,1,19,203.2910651,8.131642606,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.074,073¼34.418,5,8m,1,250,Balistidae,,Melichthys niger,1,15,87.75185952,3.510074381,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.241,073¼34.585,5,8m,2,250,Balistidae,,Melichthys niger,1,14,68.66999762,2.746799905,2
12/03/2013,Maldives,Gemanafushi,Exposed,00¼27.242,073¼34.586,5,8m,2,250,Balistidae,,Melichthys niger,1,15,87.75185952,3.510074381,2
