"","date","dataset","reef","site","site.number","management","habitat","unique.id","depth","transect","transect.area","family","species","FG","length.cm","mass.g","biomass.kgha","abundance.500m2"
"147102","12/03/2013","Maldives","Maldives","Maamendhoo","Maldives.Maamendhoo","Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Scarus niger","Herbivore Scraper",17,103.7284665,4.149138661,2
"148103","12/03/2013","Maldives","Maldives","Maamendhoo","Maldives.Maamendhoo","Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Scarus niger","Herbivore Scraper",23,267.9870139,10.71948055,2
"149103","12/03/2013","Maldives","Maldives","Maamendhoo","Maldives.Maamendhoo","Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Scarus niger","Herbivore Scraper",27,443.374349,17.73497396,2
"150103","12/03/2013","Maldives","Maldives","Maamendhoo","Maldives.Maamendhoo","Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Scarus niger","Herbivore Scraper",37,1192.454338,47.69817353,2
"151104","12/03/2013","Maldives","Maldives","Maamendhoo","Maldives.Maamendhoo","Fished","Exposed","Maamendhoo.Exposed.4",8,4,250,"scaridae","Scarus viridifucatus","Herbivore Scraper",18,124.1206412,4.964825647,2
"152103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"15373","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"15416","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"15512","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"156103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"157104","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"15874","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"159104","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"160102","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"161103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"162103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"163103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"164103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"165103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"16621","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"16714","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"16839","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"177103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",15,76.22721205,3.049088482,2
"178103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",17,109.9962772,4.399851087,2
"179103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",18,130.0502187,5.20200875,2
"180103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",26,381.9746632,15.27898653,2
"18156","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Chlorurus strongylocephalus","Herbivore Scraper",52,2911.068627,116.4427451,2
"18219","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Scarus frenatus","Herbivore Scraper",42,2586.70577,103.4682308,2
"18319","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Scarus niger","Herbivore Scraper",32,755.8911773,30.23564709,2
"18413","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Scarus rubroviolaceus","Herbivore Scraper",56,3617.042121,144.6816848,2
"185103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Scarus rubroviolaceus","Herbivore Scraper",58,4008.728726,160.349149,2
"186103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.1",8,1,250,"scaridae","Scarus tricolor","Herbivore Scraper",27,411.79372,16.4717488,2
"187104","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",10,23.84328188,0.953731275,2
"188104","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",10,23.84328188,0.953731275,2
"18953","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",10,23.84328188,0.953731275,2
"19013","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",11,31.49735363,1.259894145,2
"19112","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",11,31.49735363,1.259894145,2
"19237","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"19389","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"19413","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"19512","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"19627","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"19717","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"198103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus lineatus","Herbivore Grazer",13,32.62067749,1.3048271,2
"19917","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus lineatus","Herbivore Grazer",14,40.93613597,1.637445439,2
"20013","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus nigrofuscus","Herbivore Grazer",10,27.89757768,1.115903107,2
"2195","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.2",8,2,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",14,62.27558152,2.491023261,2
"2206","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"221102","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"222102","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"2238","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"2243","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"2253","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"2263","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",12,40.61200704,1.624480282,2
"2273","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"2283","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"2293","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"2303","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"2313","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"23258","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"23312","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"23413","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"23512","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"236103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"237103","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"238102","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"239102","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"24043","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus nigrofuscus","Herbivore Grazer",11,37.01507149,1.480602859,2
"24119","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"242101","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"2437","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"2612","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",12,39.64274309,1.585709724,2
"2622","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"2632","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"2642","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"2652","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"2662","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
"2673","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",14,62.27558152,2.491023261,2
"2684","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",15,76.22721205,3.049088482,2
"2693","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",15,76.22721205,3.049088482,2
"2707","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.3",8,3,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",15,76.22721205,3.049088482,2
"2713","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"2723","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"27311","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"2747","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",13,51.30911989,2.052364796,2
"2753","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"2763","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus leucosternon","Herbivore Grazer",14,63.70976826,2.54839073,2
"2773","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus nigrofuscus","Herbivore Grazer",13,60.76261022,2.430504409,2
"2783","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"2793","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",13,59.8053786,2.392215144,2
"2803","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"2813","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"2828","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",14,74.84508408,2.993803363,2
"2833","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",15,92.22782308,3.689112923,2
"2843","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"Acanthuridae","Ctenochaetus striatus","Herbivore Grazer",16,112.125632,4.485025281,2
"2959","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",10,23.23606844,0.929442738,2
"29625","12/03/2013","Maldives","Maldives","Kooddoo","Maldives.Kooddoo","Fished","Exposed","Kooddoo.Exposed.4",8,4,250,"scaridae","Chlorurus sordidus","Herbivore Scraper",13,50.12064708,2.004825883,2
