site.name,camera,part,grazable cov,min.surveyed,seg,fish.id,time.entry,family,species,life.phase,size.tl,size.SL,function,total.bites,surveyor,exit.time
ngk.s,3,1,96,24,38 to 41,3,0:38:09,aca,zscopas,na,12,,gra.det,10,Sonia,not recorded
ngk.s,3,1,96,24,38 to 41,4,0:39:07,aca,cstriatus,na,12,,gra.det,2,Sonia,not recorded
ngk.s,3,1,96,24,38 to 41,5,0:39:18,aca,cstriatus,na,12,,gra.det,48,Sonia,not recorded
ngk.s,3,1,96,24,38 to 41,6,0:39:51,aca,zscopas,na,12,,gra.det,4,Sonia,not recorded
ngk.s,3,1,96,24,38 to 41,7,0:40:04,aca,zscopas,na,12,,gra.det,9,Sonia,not recorded
ngk.s,3,1,96,24,38 to 41,8,0:40:06,aca,zscopas,na,12,,gra.det,23,Sonia,not recorded
ngk.s,3,1,96,24,38 to 41,9,0:40:42,aca,cstriatus,na,12,,gra.det,4,Sonia,not recorded
ngk.s,3,1,96,24,38 to 41,10,0:40:47,sca,csordidus,IP,12,,scra.sma.exc,6,Sonia,not recorded
ngk.s,3,2,96,24,3 to 6,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
ngk.s,3,2,96,24,9 to 12,11,0:09:41,aca,cstriatus,na,4,,gra.det,15,Rob,not recorded
ngk.s,3,2,96,24,9 to 12,12,0:10:19,aca,cstriatus,na,6,,gra.det,9,Rob,not recorded
ngk.s,3,2,96,24,9 to 12,13,0:10:22,aca,zscopas,na,10,,gra.det,5,Rob,not recorded
ngk.s,3,2,96,24,9 to 12,14,0:10:56,aca,cstriatus,na,5,,gra.det,3,Rob,not recorded
ngk.s,3,2,96,24,15 to 18,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
ngk.s,3,2,96,24,21 to 24,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
ngk.s,3,2,96,24,27 to 30,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
ngk.s,3,2,96,24,33 to 36,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
ngk.s,3,2,96,24,39 to 42,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
ngk.s,4,1,44,24,34 to 37,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
ngk.s,4,1,44,24,40 to 43,1,0:41:56,sca,csordidus,TP,20,,scra.sma.exc,3,Sonia,not recorded
ngk.s,4,2,44,24,3 to 6,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,2,0:09:00,sca,schameleon,TP,15,,scra.sma.exc,24,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,3,0:10:28,sig,svulpinus,na,17,,gra.det,2,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,4,0:10:29,sig,svulpinus,na,18,,gra.det,3,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,5,0:10:30,sca,schameleon,TP,18,,scra.sma.exc,12,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,6,0:10:33,sig,scorallinus,na,20,,gra.det,16,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,7,0:10:34,sig,scorallinus,na,20,,gra.det,15,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,8,0:10:35,aca,zscopas,na,8,,gra.det,5,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,9,0:10:46,sca,sschlegeli,IP,18,,scra.sma.exc,3,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,10,0:11:02,aca,nlituratus,na,18,,browser,2,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,11,0:11:03,aca,zscopas,na,8,,gra.det,7,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,12,0:11:07,aca,zscopas,na,12,,gra.det,7,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,13,0:11:16,aca,nlituratus,na,18,,browser,4,Sonia,not recorded
ngk.s,4,2,44,24,9 to 12,14,0:11:36,aca,nlituratus,na,18,,browser,12,Sonia,not recorded
ngk.s,4,2,44,24,15 to 18,15,0:15:00,aca,nlituratus,na,15,,browser,3,Sonia,not recorded
ngk.s,4,2,44,24,15 to 18,16,0:16:20,aca,zscopas,na,10,,gra.det,42,Sonia,not recorded
ngk.s,4,2,44,24,15 to 18,17,0:16:51,sig,scorallinus,na,18,,gra.det,14,Sonia,not recorded
ngk.s,4,2,44,24,15 to 18,18,0:16:54,sca,schameleon,IP,15,,scra.sma.exc,18,Sonia,not recorded
ngk.s,4,2,44,24,15 to 18,19,0:17:10,sig,scorallinus,na,18,,gra.det,5,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,20,0:21:06,aca,zscopas,na,8,,gra.det,5,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,21,0:21:07,aca,zscopas,na,8,,gra.det,3,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,22,0:21:51,aca,zscopas,na,10,,gra.det,10,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,23,0:21:51,aca,zscopas,na,10,,gra.det,12,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,24,0:21:51,aca,zscopas,na,10,,gra.det,11,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,25,0:22:10,sca,csordidus,TP,20,,scra.sma.exc,3,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,26,0:22:16,sig,spunctatissimus,na,18,,gra.det,18,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,27,0:22:21,aca,nlituratus,na,20,,browser,18,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,28,0:22:26,sig,scorallinus,na,20,,gra.det,30,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,29,0:22:26,sig,scorallinus,na,20,,gra.det,28,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,30,0:22:24,aca,cstriatus,na,12,,gra.det,7,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,31,0:22:47,aca,zscopas,na,12,,gra.det,15,Sonia,not recorded
ngk.s,4,2,44,24,21 to 24,32,0:23:41,aca,zscopas,na,12,,gra.det,2,Sonia,not recorded
ngk.s,4,2,44,24,27 to 30,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Sonia,not recorded
ngk.s,4,2,44,24,33 to 36,33,0:33:00,sig,spunctatus,na,12,,gra.det,15,Sonia,not recorded
ngk.s,4,2,44,24,33 to 36,34,0:33:00,aca,zscopas,na,8,,gra.det,8,Sonia,not recorded
ngk.s,4,2,44,24,33 to 36,35,0:33:00,aca,zscopas,na,8,,gra.det,15,Sonia,not recorded
ngk.s,4,2,44,24,33 to 36,36,0:34:14,sca,schameleon,TP,20,,scra.sma.exc,2,Sonia,not recorded
ngk.s,4,2,44,24,33 to 36,37,0:34:20,sig,svulpinus,na,20,,gra.det,36,Sonia,not recorded
ngk.s,4,2,44,24,33 to 36,38,0:34:20,sig,svulpinus,na,20,,gra.det,36,Sonia,not recorded
ngk.s,4,2,44,24,33 to 36,39,0:34:20,sca,schameleon,TP,20,,scra.sma.exc,8,Sonia,not recorded
ngk.s,4,2,44,24,33 to 36,40,0:35:00,sca,csordidus,IP,15,,scra.sma.exc,5,Sonia,not recorded
ngk.s,4,2,44,24,33 to 36,41,0:35:00,aca,cstriatus,na,10,,gra.det,12,Sonia,not recorded
ngk.s,4,2,44,24,33 to 36,42,0:35:00,aca,zscopas,na,8,,gra.det,5,Sonia,not recorded
ngk.s,5,1,94,24,18 to 21,1,0:18:18,aca,cstriatus,na,13,,gra.det,5,Sonia,not recorded
ngk.s,5,1,94,24,18 to 21,2,0:18:54,aca,cstriatus,na,14,,gra.det,6,Sonia,not recorded
ngk.s,5,1,94,24,18 to 21,3,0:18:55,aca,cstriatus,na,13,,gra.det,11,Sonia,not recorded
ngk.s,5,1,94,24,18 to 21,4,0:20:07,aca,cstriatus,na,12,,gra.det,41,Sonia,not recorded
ngk.s,5,1,94,24,18 to 21,5,0:20:36,aca,cstriatus,na,13,,gra.det,4,Sonia,not recorded
ngk.s,5,1,94,24,24 to 27,6,0:24:01,aca,cstriatus,na,12,,gra.det,4,Sonia,not recorded
ngk.s,5,1,94,24,24 to 27,7,0:24:42,aca,cstriatus,na,13,,gra.det,55,Sonia,not recorded
ngk.s,5,1,94,24,24 to 27,8,0:25:19,aca,cstriatus,na,11,,gra.det,12,Sonia,not recorded
ngk.s,5,1,94,24,24 to 27,9,0:25:48,aca,cstriatus,na,12,,gra.det,18,Sonia,not recorded
ngk.s,5,1,94,24,24 to 27,10,0:26:23,aca,cstriatus,na,12,,gra.det,1,Sonia,not recorded
ngk.s,5,1,94,24,24 to 27,11,0:26:24,aca,cstriatus,na,12,,gra.det,12,Sonia,not recorded
ngk.s,5,1,94,24,30 to 33,12,0:30:11,aca,cstriatus,na,12,,gra.det,6,Sonia,not recorded
ngk.s,5,1,94,24,30 to 33,13,0:30:28,aca,cstriatus,na,12,,gra.det,7,Sonia,not recorded
ngk.s,5,1,94,24,30 to 33,14,0:30:29,aca,cstriatus,na,13,,gra.det,12,Sonia,not recorded
ngk.s,5,1,94,24,30 to 33,15,0:31:10,aca,cstriatus,na,13,,gra.det,1,Sonia,not recorded
ngk.s,5,1,94,24,30 to 33,16,0:31:14,aca,cstriatus,na,12,,gra.det,8,Sonia,not recorded
ngk.s,5,1,94,24,30 to 33,17,0:31:40,aca,cstriatus,na,14,,gra.det,40,Sonia,not recorded
ngk.s,5,1,94,24,36 to 39,18,0:36:00,aca,cstriatus,na,13,,gra.det,10,Sonia,not recorded
ngk.s,5,1,94,24,36 to 39,19,0:36:55,aca,cstriatus,na,12,,gra.det,23,Sonia,not recorded
ngk.s,5,1,94,24,36 to 39,20,0:37:03,aca,cstriatus,na,12,,gra.det,14,Sonia,not recorded
ngk.s,5,1,94,24,36 to 39,21,0:37:31,aca,cstriatus,na,12,,gra.det,7,Sonia,not recorded
ngk.s,5,2,94,24,0 to 3,22,0:00:10,aca,zscopas,na,10,,gra.det,14,Sonia,not recorded
ngk.s,5,2,94,24,0 to 3,23,0:00:44,aca,cstriatus,na,11,,gra.det,19,Sonia,not recorded
ngk.s,5,2,94,24,0 to 3,24,0:00:47,aca,zscopas,na,10,,gra.det,5,Sonia,not recorded
ngk.s,5,2,94,24,0 to 3,25,0:01:44,sca,csordidus,tp,22,,scra.sma.exc,3,Sonia,not recorded
ngk.s,5,2,94,24,0 to 3,26,0:01:44,aca,cstriatus,na,11,,gra.det,4,Sonia,not recorded
ngk.s,5,2,94,24,0 to 3,27,0:01:47,aca,cstriatus,na,12,,gra.det,9,Sonia,not recorded
ngk.s,5,2,94,24,0 to 3,28,0:02:14,aca,cstriatus,na,13,,gra.det,5,Sonia,not recorded
ngk.s,5,2,94,24,0 to 3,29,0:02:24,aca,cstriatus,na,13,,gra.det,3,Sonia,not recorded
ngk.s,5,2,94,24,0 to 3,30,0:02:27,aca,cstriatus,na,13,,gra.det,5,Sonia,not recorded
ngk.s,5,2,94,24,6 to 9,31,0:06:43,aca,cstriatus,na,12,,gra.det,3,Sonia,not recorded
ngk.s,5,2,94,24,6 to 9,32,0:06:45,aca,cstriatus,na,12,,gra.det,1,Sonia,not recorded
ngk.s,5,2,94,24,6 to 9,33,0:07:15,aca,cstriatus,na,11,,gra.det,10,Sonia,not recorded
ngk.s,5,2,94,24,6 to 9,34,0:07:42,aca,cstriatus,na,12,,gra.det,16,Sonia,not recorded
ngk.s,5,2,94,24,12 to 15,35,0:12:47,aca,cstriatus,na,12,,gra.det,3,Sonia,not recorded
ngk.s,5,2,94,24,18 to 21,36,0:19:20,aca,cstriatus,na,13,,gra.det,2,Sonia,not recorded
ngk.s,5,2,94,24,18 to 21,37,0:20:32,aca,cstriatus,na,12,,gra.det,5,Sonia,not recorded
sdrop,1,2,97,24,3 to 6,1,0:04:32,aca,cstriatus,na,13,,gra.det,12,sonia,not recorded
sdrop,1,2,97,24,9 to 12,2,0:10:01,aca,zscopas,na,10,,gra.det,24,sonia,not recorded
sdrop,1,2,97,24,9 to 12,3,0:10:29,sca,csordidus,ip,14,,scra.sma.exc,31,sonia,not recorded
sdrop,1,2,97,24,9 to 12,4,0:11:46,aca,zscopas,na,9,,gra.det,22,sonia,not recorded
sdrop,1,2,97,24,15 to 18,5,0:15:00,sig,svulpinus,na,17,,gra.det,2,sonia,not recorded
sdrop,1,2,97,24,21 to 24,6,0:21:00,aca,zscopas,na,10,,gra.det,12,sonia,not recorded
sdrop,1,2,97,24,21 to 24,7,0:21:22,aca,zscopas,na,10,,gra.det,2,sonia,not recorded
sdrop,1,2,97,24,21 to 24,8,0:22:55,aca,zscopas,na,9,,gra.det,3,sonia,not recorded
sdrop,1,2,97,24,21 to 24,9,0:22:56,aca,zscopas,na,8,,gra.det,2,sonia,not recorded
sdrop,1,2,97,24,21 to 24,10,0:23:06,sca,sschlegeli,ip,17,,scra.sma.exc,34,sonia,not recorded
sdrop,1,2,97,24,21 to 24,11,0:23:28,aca,cstriatus,na,16,,gra.det,15,sonia,not recorded
sdrop,1,2,97,24,21 to 24,12,0:23:48,aca,cstriatus,na,16,,gra.det,4,sonia,not recorded
sdrop,1,2,97,24,27 to 30,13,0:28:28,aca,cstriatus,na,12,,gra.det,25,sonia,not recorded
sdrop,1,2,97,24,27 to 30,14,0:29:59,aca,zscopas,na,10,,gra.det,1,sonia,not recorded
sdrop,1,2,97,24,33 to 36,15,0:33:41,aca,zscopas,na,11,,gra.det,4,sonia,not recorded
sdrop,1,2,97,24,33 to 36,16,0:33:40,sca,sschlegeli,ip,17,,scra.sma.exc,4,sonia,not recorded
sdrop,1,2,97,24,33 to 36,17,0:33:45,aca,apyroferus,na,19,,gra.det,2,sonia,not recorded
sdrop,1,2,97,24,33 to 36,18,0:33:52,aca,zscopas,na,10,,gra.det,12,sonia,not recorded
sdrop,1,2,97,24,33 to 36,19,0:33:58,sca,sschlegeli,ip,17,,scra.sma.exc,4,sonia,not recorded
sdrop,1,2,97,24,33 to 36,20,0:33:58,aca,cstriatus,na,14,,gra.det,2,sonia,not recorded
sdrop,1,2,97,24,33 to 36,21,0:33:58,aca,zscopas,na,10,,gra.det,3,sonia,not recorded
sdrop,1,2,97,24,33 to 36,22,0:34:00,aca,cstriatus,na,12,,gra.det,4,sonia,not recorded
sdrop,1,2,97,24,33 to 36,23,0:34:44,aca,zscopas,na,11,,gra.det,36,sonia,not recorded
sdrop,1,2,97,24,33 to 36,24,0:35:00,aca,zscopas,na,11,,gra.det,1,sonia,not recorded
sdrop,1,2,97,24,33 to 36,25,0:35:13,aca,cstriatus,na,13,,gra.det,11,sonia,not recorded
sdrop,1,2,97,24,33 to 36,26,0:35:19,aca,cstriatus,na,13,,gra.det,23,sonia,not recorded
sdrop,1,2,97,24,33 to 36,27,0:35:36,aca,zveliferum,na,13,,gra.det,10,sonia,not recorded
sdrop,1,2,97,24,33 to 36,28,0:35:42,sca,sdimidiatus,ip,14,,scra.sma.exc,8,sonia,not recorded
sdrop,1,2,97,24,33 to 36,29,0:35:50,sca,sdimidiatus,tp,21,,scra.sma.exc,6,sonia,not recorded
sdrop,1,2,97,24,33 to 36,30,0:35:53,aca,cstriatus,na,13,,gra.det,7,sonia,not recorded
sdrop,1,2,97,24,39 to 42,31,0:39:18,aca,cstriatus,na,11,,gra.det,14,sonia,not recorded
sdrop,1,2,97,24,39 to 42,32,0:39:47,aca,zscopas,na,8,,gra.det,8,sonia,not recorded
sdrop,1,2,97,24,39 to 42,33,0:40:20,aca,cstriatus,na,12,,gra.det,2,sonia,not recorded
sdrop,1,2,97,24,39 to 42,34,0:40:32,sca,sschlegeli,ip,16,,scra.sma.exc,5,sonia,not recorded
sdrop,1,2,97,24,39 to 42,35,0:40:48,sca,sschlegeli,ip,16,,scra.sma.exc,5,sonia,not recorded
sdrop,1,2,97,24,39 to 42,36,0:40:38,aca,cstriatus,na,14,,gra.det,42,sonia,not recorded
sdrop,1,2,97,24,39 to 42,37,0:41:40,aca,cstriatus,na,13,,gra.det,25,sonia,not recorded
sdrop,1,2,97,24,39 to 42,38,0:41:41,aca,cstriatus,na,13,,gra.det,13,sonia,not recorded
sdrop,1,3,97,24,3 to 6,39,0:03:27,aca,zscopas,na,10,,gra.det,2,sonia,not recorded
sdrop,1,3,97,24,3 to 6,40,0:03:29,aca,zscopas,na,9,,gra.det,2,sonia,not recorded
sdrop,1,3,97,24,3 to 6,41,0:03:37,sca,csordidus,ip,14,,scra.sma.exc,6,sonia,not recorded
sdrop,1,3,97,24,3 to 6,42,0:04:03,aca,zscopas,na,8,,gra.det,4,sonia,not recorded
sdrop,1,3,97,24,3 to 6,43,0:04:16,sca,csordidus,ip,12,,scra.sma.exc,17,sonia,not recorded
sdrop,1,3,97,24,3 to 6,44,0:05:52,aca,cstriatus,na,13,,gra.det,5,sonia,not recorded
sdrop,2,1,99,24,36 to 39,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
sdrop,2,2,99,24,0 to 3,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
sdrop,2,2,99,24,6 to 9,1,0:08:39,sca,sschlegeli,TP,21,,scra.sma.exc,23,Rob,not recorded
sdrop,2,2,99,24,12 to 15,2,0:12:22,aca,cstriatus,na,10,,gra.det,27,Rob,not recorded
sdrop,2,2,99,24,12 to 15,3,0:12:23,aca,cstriatus,na,9,,gra.det,14,Rob,not recorded
sdrop,2,2,99,24,12 to 15,4,0:13:11,aca,cstriatus,na,7,,gra.det,3,Rob,not recorded
sdrop,2,2,99,24,12 to 15,5,0:14:19,aca,cstriatus,na,9,,gra.det,15,Rob,not recorded
sdrop,2,2,99,24,18 to 21,6,0:19:24,sca,sschlegeli,IP,10,,scra.sma.exc,49,Rob,not recorded
sdrop,2,2,99,24,18 to 21,7,0:20:38,aca,cstriatus,na,10,,gra.det,4,Rob,not recorded
sdrop,2,2,99,24,25 to 27,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,Rob,not recorded
sdrop,2,2,99,24,32 to 36,8,0:32:02,aca,cstriatus,na,11,,gra.det,71,Rob,not recorded
sdrop,2,2,99,24,37 to 39,9,0:37:11,aca,zscopas,na,8,,gra.det,11,Rob,not recorded
sdrop,2,2,99,24,37 to 39,10,0:38:09,aca,cstriatus,na,10,,gra.det,37,Rob,not recorded
sdrop,2,2,99,24,37 to 39,11,0:38:32,aca,zscopas,na,5,,gra.det,2,Rob,not recorded
sdrop,3,1,90,24,33 to 36,1,0:33:46,aca,zscopas,na,9,,gra.det,15,Sonia,not recorded
sdrop,3,1,90,24,39 to 42,2,0:39:00,aca,cstriatus,na,10,,gra.det,17,Sonia,not recorded
sdrop,3,1,90,24,39 to 42,3,0:41:14,aca,cstriatus,na,11,,gra.det,7,Sonia,not recorded
sdrop,3,1,90,24,39 to 42,4,0:41:40,aca,cstriatus,na,4,,gra.det,20,Sonia,not recorded
sdrop,3,1,90,24,39 to 42,5,0:41:53,aca,zscopas,na,7,,gra.det,8,Sonia,not recorded
sdrop,3,2,90,24,3 to 6,6,0:03:00,aca,zscopas,na,7,,gra.det,77,Sonia,not recorded
sdrop,3,2,90,24,3 to 6,7,0:03:04,aca,zscopas,na,11,,gra.det,44,Sonia,not recorded
sdrop,3,2,90,24,3 to 6,8,0:04:56,aca,zscopas,na,12,,gra.det,14,Sonia,not recorded
sdrop,3,2,90,24,3 to 6,9,0:05:10,aca,zscopas,na,7,,gra.det,20,Sonia,not recorded
sdrop,3,2,90,24,3 to 6,10,0:05:44,aca,cstriatus,na,11,,gra.det,4,Sonia,not recorded
sdrop,3,2,90,24,3 to 6,11,0:05:58,aca,zscopas,na,10,,gra.det,1,Sonia,not recorded
sdrop,3,2,90,24,9 to 12,12,0:10:33,aca,cstriatus,na,4,,gra.det,63,Sonia,not recorded
sdrop,3,2,90,24,9 to 12,13,0:11:29,aca,zscopas,na,10,,gra.det,2,Sonia,not recorded
sdrop,3,2,90,24,9 to 12,14,0:11:45,aca,zscopas,na,11,,gra.det,25,Sonia,not recorded
sdrop,3,2,90,24,9 to 12,15,0:11:50,aca,zscopas,na,12,,gra.det,7,Sonia,not recorded
sdrop,3,2,90,24,15 to 18,16,0:15:00,aca,zscopas,na,10,,gra.det,2,Sonia,not recorded
sdrop,3,2,90,24,15 to 18,17,0:15:02,aca,zscopas,na,7,,gra.det,63,Sonia,not recorded
sdrop,3,2,90,24,15 to 18,18,0:15:18,aca,cstriatus,na,4,,gra.det,38,Sonia,not recorded
sdrop,3,2,90,24,21 to 24,19,0:21:00,aca,cstriatus,na,4,,gra.det,25,Sonia,not recorded
sdrop,3,2,90,24,21 to 24,20,0:22:37,aca,zscopas,na,6,,gra.det,28,Sonia,not recorded
sdrop,3,2,90,24,21 to 24,21,0:22:53,aca,cstriatus,na,4,,gra.det,45,Sonia,not recorded
sdrop,3,2,90,24,27 to 30,22,0:27:00,aca,cstriatus,na,4,,gra.det,55,Sonia,not recorded
sdrop,3,2,90,24,33 to 36,23,0:34:15,aca,cstriatus,na,4,,gra.det,78,Sonia,not recorded
sdrop,4,1,93,24,30 to 33,1,0:31:17,aca,cstriatus,na,10,,gra.det,45,sonia,not recorded
sdrop,4,1,93,24,30 to 33,2,0:32:25,aca,cstriatus,na,10,,gra.det,2,sonia,not recorded
sdrop,4,1,93,24,30 to 33,3,0:36:00,aca,cstriatus,na,13,,gra.det,12,sonia,not recorded
sdrop,4,1,93,24,36 to 39,4,0:36:38,aca,cstriatus,na,10,,gra.det,2,sonia,not recorded
sdrop,4,1,93,24,36 to 39,5,0:36:52,aca,zscopas,na,12,,gra.det,3,sonia,not recorded
sdrop,4,1,93,24,36 to 39,6,0:37:14,aca,cstriatus,na,10,,gra.det,2,sonia,not recorded
sdrop,4,1,93,24,36 to 39,7,0:38:30,sca,csordidus,ip,12,,scra.sma.exc,1,sonia,not recorded
sdrop,4,1,93,24,36 to 39,8,0:38:35,sca,sdimidiatus,ip,20,,scra.sma.exc,8,sonia,not recorded
sdrop,4,1,93,24,36 to 39,9,0:38:33,aca,cstriatus,na,10,,gra.det,12,sonia,not recorded
sdrop,4,2,93,24,0 to 3,10,0:01:05,aca,cstriatus,na,11,,gra.det,21,sonia,not recorded
sdrop,4,2,93,24,0 to 3,11,0:02:15,aca,cstriatus,na,10,,gra.det,4,sonia,not recorded
sdrop,4,2,93,24,0 to 3,12,0:02:20,aca,cstriatus,na,13,,gra.det,2,sonia,not recorded
sdrop,4,2,93,24,0 to 3,13,0:02:24,aca,cstriatus,na,10,,gra.det,11,sonia,not recorded
sdrop,4,2,93,24,6 to 9,14,0:06:00,aca,zscopas,na,11,,gra.det,1,sonia,not recorded
sdrop,4,2,93,24,6 to 9,15,0:06:30,aca,cstriatus,na,10,,gra.det,11,sonia,not recorded
sdrop,4,2,93,24,6 to 9,16,0:07:24,aca,cstriatus,na,9,,gra.det,15,sonia,not recorded
sdrop,4,2,93,24,6 to 9,17,0:08:51,aca,cstriatus,na,9,,gra.det,7,sonia,not recorded
sdrop,4,2,93,24,12 to 15,18,0:12:06,aca,cstriatus,na,9,,gra.det,8,sonia,not recorded
sdrop,4,2,93,24,12 to 15,19,0:13:06,aca,cstriatus,na,8,,gra.det,8,sonia,not recorded
sdrop,4,2,93,24,12 to 15,20,0:13:54,aca,cstriatus,na,8,,gra.det,12,sonia,not recorded
sdrop,4,2,93,24,12 to 15,21,0:14:04,aca,cstriatus,na,11,,gra.det,44,sonia,not recorded
sdrop,4,2,93,24,12 to 15,22,0:14:07,sca,sniger,na,22,,scra.sma.exc,3,sonia,not recorded
sdrop,4,2,93,24,12 to 15,23,0:14:42,aca,cstriatus,na,13,,gra.det,9,sonia,not recorded
sdrop,4,2,93,24,18 to 21,24,0:18:16,aca,zscopas,na,12,,gra.det,26,sonia,not recorded
sdrop,4,2,93,24,18 to 21,25,0:19:38,aca,cstriatus,na,12,,gra.det,21,sonia,not recorded
sdrop,4,2,93,24,18 to 21,26,0:19:56,aca,cstriatus,na,13,,gra.det,9,sonia,not recorded
sdrop,4,2,93,24,24 to 27,27,0:24:01,aca,cstriatus,na,9,,gra.det,2,sonia,not recorded
sdrop,4,2,93,24,24 to 27,28,0:24:40,aca,cstriatus,na,12,,gra.det,5,sonia,not recorded
sdrop,4,2,93,24,24 to 27,29,0:26:54,aca,cstriatus,na,11,,gra.det,2,sonia,not recorded
sdrop,4,2,93,24,30 to 33,30,0:30:11,aca,cstriatus,na,11,,gra.det,11,sonia,not recorded
sdrop,4,2,93,24,30 to 33,31,0:30:11,aca,cstriatus,na,12,,gra.det,1,sonia,not recorded
sdrop,4,2,93,24,30 to 33,32,0:32:15,aca,cstriatus,na,13,,gra.det,13,sonia,not recorded
sdrop,4,2,93,24,30 to 33,33,0:32:42,aca,cstriatus,na,14,,gra.det,6,sonia,not recorded
sdrop,5,1,98,24,27 to 30,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,sonia,not recorded
sdrop,5,1,98,24,33 to 36,1,0:33:41,aca,cstriatus,na,11,,gra.det,2,sonia,not recorded
sdrop,5,1,98,24,33 to 36,2,0:33:57,aca,cstriatus,na,12,,gra.det,3,sonia,not recorded
sdrop,5,1,98,24,33 to 36,3,0:34:01,sca,csordidus,ip,15,,scra.sma.exc,1,sonia,not recorded
sdrop,5,1,98,24,39 to 42,4,0:39:19,aca,cstriatus,na,12,,gra.det,3,sonia,not recorded
sdrop,5,1,98,24,39 to 42,5,0:40:56,sca,csordidus,ip,16,,scra.sma.exc,4,sonia,not recorded
sdrop,5,2,98,24,3 to 6,6,0:04:03,aca,cstriatus,na,12,,gra.det,8,sonia,not recorded
sdrop,5,2,98,24,9 to 12,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,sonia,not recorded
sdrop,5,2,98,24,15 to 18,7,0:15:00,aca,cstriatus,na,12,,gra.det,1,sonia,not recorded
sdrop,5,2,98,24,21 to 24,no fish,no fish,no fish,no fish,no fish,no fish,no fish,no fish,0,sonia,not recorded
sdrop,5,2,98,24,27 to 30,8,0:27:40,sca,csordidus,ip,12,,scra.sma.exc,4,sonia,not recorded
sdrop,5,2,98,24,27 to 30,9,0:27:41,aca,cstriatus,na,13,,gra.det,10,sonia,not recorded
sdrop,5,2,98,24,27 to 30,10,0:29:00,aca,cstriatus,na,13,,gra.det,8,sonia,not recorded
sdrop,5,2,98,24,27 to 30,11,0:29:18,aca,cstriatus,na,12,,gra.det,7,sonia,not recorded
uch1,1,1,50,24,14 to 17,1,0:14:00,sca,sschlegeli,ip,11,,scra.sma.exc,6,Sonia,0:14:21
uch1,1,1,50,24,14 to 17,2,0:14:00,sca,csordidus,ip,13,,scra.sma.exc,9,Sonia,0:14:21
uch1,1,1,50,24,14 to 17,3,0:14:14,sca,csordidus,ip,16,,scra.sma.exc,2,Sonia,0:14:21
uch1,1,1,50,24,14 to 17,4,0:14:14,sca,csordidus,ip,12,,scra.sma.exc,6,Sonia,0:14:26
uch1,1,1,50,24,14 to 17,5,0:14:34,aca,anigricans,na,12,,gra.det,5,Sonia,0:14:41
uch1,1,1,50,24,14 to 17,6,0:15:30,aca,cstriatus,na,14,,gra.det,1,Sonia,0:15:35
uch1,1,1,50,24,14 to 17,7,0:15:41,aca,cstriatus,na,13,,gra.det,15,Sonia,0:15:59
uch1,1,1,50,24,14 to 17,8,0:15:46,aca,cstriatus,na,15,,gra.det,3,Sonia,0:15:50
uch1,1,1,50,24,14 to 17,9,0:16:04,sca,csordidus,tp,25,,scra.sma.exc,1,Sonia,0:16:10
