Date,Site,Observer,Temperature,Species,Size,Grp_Size,Mixed_Grp,Start_Time,End_Time,Time,minutes ,seconds ,minutes*60,add_to_ seconds ,total_divided_by_60 ,Total_Bites ,Bites_per_minute,Trial_Time,,
01/12/2017,Bird,Zoe,28,Zebrasoma_velliferum,25,3,N,09:33:00,09:36:00,0:03:00,3,0,180,180,3,61,20.33333333,3,,
01/12/2017,Bird,Joel,28,Zebrasoma_velliferum,15,4,N,08:54:00,08:57:00,0:03:00,3,0,180,180,3,92,30.66666667,3,,
01/12/2017,Bird,Joel,28,Zebrasoma_velliferum,20,4,N,08:57:00,09:00:00,0:03:00,3,0,180,180,3,112,37.33333333,3,,
01/12/2017,Bird,Joel,28,Zebrasoma_velliferum,25,4,N,09:00:00,09:03:00,0:03:00,3,0,180,180,3,85,28.33333333,3,,
01/12/2017,Bird,Joel,28,Zebrasoma_velliferum,20,5,N,09:03:00,09:06:00,0:03:00,3,0,180,180,3,64,21.33333333,3,,
01/12/2017,Bird,Joel,28,Zebrasoma_velliferum,25,5,N,09:06:00,09:09:00,0:03:00,3,0,180,180,3,56,18.66666667,3,,
01/12/2017,Bird,Joel,28,Zebrasoma_velliferum,20,1,N,09:17:00,09:20:00,0:03:00,3,0,180,180,3,70,23.33333333,3,,
01/12/2017,Bird,Lex,28,Zebrasoma_velliferum,25,1,N,09:13:00,09:16:00,0:03:00,3,0,180,180,3,75,25,3,,
01/12/2017,Bird,Lex,28,Zebrasoma_velliferum,25,4,N,09:22:00,09:23:46,0:01:46,1,46,60,106,1.766666667,47,26.60377358,1.766666667,,
01/12/2017,Bird,Lex,28,Zebrasoma_velliferum,23,4,N,09:25:00,09:28:00,0:03:00,3,0,180,180,3,59,19.66666667,3,,
01/12/2017,Bird,Lex,28,Zebrasoma_velliferum,18,5,N,09:29:00,09:32:00,0:03:00,3,0,180,180,3,63,21,3,,
01/12/2017,Bird,Lex,28,Zebrasoma_velliferum,25,4,N,09:32:00,09:35:00,0:03:00,3,0,180,180,3,112,37.33333333,3,,
01/12/2017,Bird,Lex,28,Zebrasoma_velliferum,19,4,N,09:36:00,09:39:00,0:03:00,3,0,180,180,3,99,33,3,,
01/12/2017,Bird,Mez,28,Zebrasoma_velliferum,15,2,N,08:52:00,08:55:00,0:03:00,3,0,180,180,3,73,24.33333333,3,,
01/12/2017,Bird,Mez,28,Zebrasoma_velliferum,15,3,N,08:58:00,09:01:00,0:03:00,3,0,180,180,3,25,8.333333333,3,,
01/12/2017,Bird,Mez,28,Zebrasoma_velliferum,12.5,1,N,09:29:00,09:32:00,0:03:00,3,0,180,180,3,57,19,3,,
01/12/2017,Palfrey ,Zoe,28,Acanthurus_olivaceous,25,1,N,10:12:00,10:15:00,0:03:00,3,0,180,180,3,135,45,3,,
01/12/2017,Palfrey ,Zoe,28,Acanthurus_olivaceous,30,1,N,10:17:00,10:20:00,0:03:00,3,0,180,180,3,63,21,3,,
01/12/2017,Palfrey ,Zoe,28,Acanthurus_olivaceous,25,1,N,10:29:00,10:32:00,0:03:00,3,0,180,180,3,162,54,3,,
01/12/2017,Palfrey ,Zoe,28,Acanthurus_olivaceous,27,1,N,10:32:00,10:35:00,0:03:00,3,0,180,180,3,192,64,3,,
01/12/2017,Palfrey ,Joel,28,Acanthurus_olivaceous,35,1,N,10:10:00,10:13:00,0:03:00,3,0,180,180,3,122,40.66666667,3,,
01/12/2017,Palfrey ,Joel,28,Acanthurus_olivaceous,30,1,N,10:21:00,10:24:00,0:03:00,3,0,180,180,3,68,22.66666667,3,,
01/12/2017,Palfrey ,Joel,28,Acanthurus_olivaceous,35,1,N,10:36:00,10:39:00,0:03:00,3,0,180,180,3,123,41,3,,
01/12/2017,Palfrey ,Lex,28,Acanthurus_olivaceous,33,1,N,10:13:00,10:15:21,0:02:21,2,21,120,141,2.35,52,22.12765957,2.35,,
01/12/2017,Palfrey ,Lex,28,Acanthurus_olivaceous,25,1,N,10:18:00,10:21:00,0:03:00,3,0,180,180,3,164,54.66666667,3,,
01/12/2017,Palfrey ,Mez,28,Acanthurus_olivaceous,15,1,N,10:20:00,10:23:00,0:03:00,3,0,180,180,3,190,63.33333333,3,,
01/12/2017,Palfrey ,Mez,28,Acanthurus_olivaceous,12,1,N,10:35:00,10:38:00,0:03:00,3,0,180,180,3,122,40.66666667,3,,
01/12/2017,Palfrey ,Mez,28,Acanthurus_olivaceous,17.5,1,N,10:40:00,10:43:00,0:03:00,3,0,180,180,3,159,53,3,,
01/12/2017,Palfrey ,Lex,28,Acanthurus_olivaceous,30,13,Y,10:09:00,10:12:00,0:03:00,3,0,180,180,3,186,62,3,,
2017-19-11,Bird,Lex,27,Acanthurus_olivaceous,35,1,N,14:14:00,14:17:00,0:03:00,3,0,180,180,3,290,96.66666667,3,,
2017-19-11,Bird,Lex,27,Acanthurus_olivaceous,30,1,N,14:18:00,14:21:00,0:03:00,3,0,180,180,3,240,80,3,,
2017-19-11,Bird,Lex,27,Zebrasoma_scopas,18,1,N,14:06:00,14:09:00,0:03:00,3,0,180,180,3,73,24.33333333,3,,
2017-19-11,Bird,Lex,27,Zebrasoma_scopas,25,2,N,14:22:00,14:25:00,0:03:00,3,0,180,180,3,94,31.33333333,3,,
2017-19-11,Bird,Lex,27,Naso_unicornis,25,1,N,14:10:00,14:13:00,0:03:00,3,0,180,180,3,40,13.33333333,3,,
2017-19-11,Palfrey ,Lex,26,Siganus_corallinus,25,2,N,12:06:00,12:09:00,0:03:00,3,0,180,180,3,32,10.66666667,3,,
2017-19-11,Palfrey ,Lex,26,Siganus_corallinus,23,2,N,12:21:00,12:24:00,0:03:00,3,0,180,180,3,60,20,3,,
2017-19-11,Palfrey ,Melina,27,Siganus_corallinus,22,2,N,12:11:00,12:14:00,0:03:00,3,0,180,180,3,33,11,3,,
2017-19-11,Palfrey ,Melina,27,Siganus_corallinus,22,2,N,12:16:00,12:19:00,0:03:00,3,0,180,180,3,57,19,3,,
2017-19-11,Palfrey ,Kelly ,27,Siganus_corallinus,29,2,N,12:49:00,12:52:00,0:03:00,3,0,180,180,3,40,13.33333333,3,,
2017-19-11,Palfrey ,Kelly ,27,Siganus_corallinus,28,2,N,12:52:00,12:55:00,0:03:00,3,0,180,180,3,58,19.33333333,3,,
2017-19-11,Palfrey ,Lex,26,Acanthurus_nigrofuscus,17,1,N,11:58:00,12:01:00,0:03:00,3,0,180,180,3,168,56,3,,
2017-19-11,Palfrey ,Lex,26,Acanthurus_nigrofuscus,18,1,N,12:16:00,12:19:00,0:03:00,3,0,180,180,3,139,46.33333333,3,,
2017-19-11,Palfrey ,Lex,26,Acanthurus_nigrofuscus,20,1,N,12:25:00,12:28:00,0:03:00,3,0,180,180,3,240,80,3,,
2017-19-11,Palfrey ,Lex,26,Acanthurus_nigrofuscus,20,1,N,12:31:00,12:34:00,0:03:00,3,0,180,180,3,128,42.66666667,3,,
2017-19-11,Palfrey ,Lex,26,Acanthurus_nigrofuscus,17,1,N,12:41:00,12:44:00,0:03:00,3,0,180,180,3,43,14.33333333,3,,
2017-19-11,Palfrey ,Lex,26,Acanthurus_nigrofuscus,18,1,N,12:45:00,12:48:00,0:03:00,3,0,180,180,3,208,69.33333333,3,,
2017-19-11,Palfrey ,Lex,26,Acanthurus_nigrofuscus,19,1,N,12:48:00,12:51:00,0:03:00,3,0,180,180,3,160,53.33333333,3,,
2017-19-11,Palfrey ,Lex,26,Acanthurus_nigrofuscus,25,1,N,12:53:00,12:56:00,0:03:00,3,0,180,180,3,75,25,3,,
2017-19-11,Palfrey ,Lex,26,Acanthurus_nigrofuscus,19,1,N,13:10:00,13:13:00,0:03:00,3,0,180,180,3,139,46.33333333,3,,
2017-19-11,Palfrey ,Lex,26,Acanthurus_nigrofuscus,17,1,N,13:15:00,13:18:00,0:03:00,3,0,180,180,3,180,60,3,,
2017-19-11,Palfrey ,Lex,26,Acanthurus_nigrofuscus,19,1,N,13:19:00,13:20:28,0:01:28,1,28,60,88,1.466666667,76,51.81818182,1.466666667,,
2017-19-11,Palfrey ,Melina,27,Acanthurus_nigrofuscus,18,1,N,12:05:00,12:08:00,0:03:00,3,0,180,180,3,149,49.66666667,3,,
2017-19-11,Palfrey ,Melina,27,Acanthurus_nigrofuscus,13,1,N,12:08:00,12:11:00,0:03:00,3,0,180,180,3,187,62.33333333,3,,
2017-19-11,Palfrey ,Melina,27,Acanthurus_nigrofuscus,17,1,N,12:23:00,12:26:00,0:03:00,3,0,180,180,3,154,51.33333333,3,,
2017-19-11,Palfrey ,Melina,27,Acanthurus_nigrofuscus,17,1,N,12:30:00,12:33:00,0:03:00,3,0,180,180,3,180,60,3,,
2017-19-11,Palfrey ,Melina,27,Acanthurus_nigrofuscus,15,3,N,12:38:00,12:41:00,0:03:00,3,0,180,180,3,172,57.33333333,3,,
2017-19-11,Palfrey ,Melina,27,Acanthurus_nigrofuscus,15,6,N,12:54:00,12:57:00,0:03:00,3,0,180,180,3,203,67.66666667,3,,
2017-19-11,Palfrey ,Melina,27,Acanthurus_nigrofuscus,18,6,N,12:57:00,13:00:00,0:03:00,3,0,180,180,3,210,70,3,,
2017-19-11,Palfrey ,Kelly ,27,Acanthurus_nigrofuscus,18,1,N,11:58:00,12:01:00,0:03:00,3,0,180,180,3,168,56,3,,
2017-19-11,Palfrey ,Kelly ,27,Acanthurus_nigrofuscus,17,1,N,12:07:00,12:10:00,0:03:00,3,0,180,180,3,47,15.66666667,3,,
2017-19-11,Palfrey ,Kelly ,27,Acanthurus_nigrofuscus,10,1,N,12:35:00,12:38:00,0:03:00,3,0,180,180,3,117,39,3,,
2017-19-11,Palfrey ,Kelly ,27,Acanthurus_nigrofuscus,17,8,N,13:17:00,13:20:00,0:03:00,3,0,180,180,3,164,54.66666667,3,,
2017-19-11,Palfrey ,Kelly ,27,Acanthurus_nigrofuscus,13,1,N,13:22:00,13:25:00,0:03:00,3,0,180,180,3,182,60.66666667,3,,
2017-19-11,Palfrey ,Melina,27,Zebrasoma_scopas,17,1,N,12:46:00,12:49:00,0:03:00,3,0,180,180,3,122,40.66666667,3,,
2017-19-11,Palfrey ,Melina,27,Zebrasoma_scopas,15,1,N,13:05:00,13:08:00,0:03:00,3,0,180,180,3,113,37.66666667,3,,
2017-19-11,Palfrey ,Melina,27,Zebrasoma_scopas,19,1,N,13:08:00,13:11:00,0:03:00,3,0,180,180,3,168,56,3,,
2017-19-11,Palfrey ,Melina,27,Zebrasoma_scopas,17,1,N,13:11:00,13:14:00,0:03:00,3,0,180,180,3,150,50,3,,
2017-19-11,Palfrey ,Lex,26,Ctenochaetus_striatus,20,1,N,12:02:00,12:05:00,0:03:00,3,0,180,180,3,71,23.66666667,3,,
2017-19-11,Palfrey ,Lex,26,Ctenochaetus_striatus,26,1,N,13:22:00,13:25:00,0:03:00,3,0,180,180,3,120,40,3,,
2017-19-11,Palfrey ,Melina,27,Ctenochaetus_striatus,20,1,N,12:46:00,12:49:00,0:03:00,3,0,180,180,3,80,26.66666667,3,,
2017-19-11,Palfrey ,Melina,27,Ctenochaetus_striatus,20,1,N,13:01:00,13:04:00,0:03:00,3,0,180,180,3,98,32.66666667,3,,
2017-19-11,Palfrey ,Kelly ,27,Ctenochaetus_striatus,15,1,N,12:03:00,12:06:00,0:03:00,3,0,180,180,3,91,30.33333333,3,,
2017-19-11,Palfrey ,Kelly ,27,Ctenochaetus_striatus,24,1,N,12:10:00,12:13:00,0:03:00,3,0,180,180,3,116,38.66666667,3,,
2017-19-11,Palfrey ,Kelly ,27,Naso_unicornis,26,3,N,12:13:00,12:16:00,0:03:00,3,0,180,180,3,40,13.33333333,3,,
2017-19-11,Palfrey ,Lex,26,Zebrasoma_velliferum,22,1,N,12:09:00,12:12:00,0:03:00,3,0,180,180,3,59,19.66666667,3,,
2017-19-11,Palfrey ,Lex,26,Zebrasoma_velliferum,25,2,N,12:12:00,12:15:00,0:03:00,3,0,180,180,3,76,25.33333333,3,,
2017-19-11,Palfrey ,Lex,26,Zebrasoma_velliferum,22,1,N,12:38:00,12:41:00,0:03:00,3,0,180,180,3,80,26.66666667,3,,
2017-19-11,Palfrey ,Lex,26,Zebrasoma_velliferum,25,1,N,13:25:00,13:28:00,0:03:00,3,0,180,180,3,70,23.33333333,3,,
2017-19-11,Palfrey ,Kelly ,27,Zebrasoma_velliferum,12,3,N,12:24:00,12:27:00,0:03:00,3,0,180,180,3,55,18.33333333,3,,
2017-19-11,Palfrey ,Kelly ,27,Zebrasoma_velliferum,16,3,N,12:27:00,12:30:00,0:03:00,3,0,180,180,3,94,31.33333333,3,,
2017-19-11,Palfrey ,Kelly ,27,Zebrasoma_velliferum,20,3,N,12:30:00,12:33:00,0:03:00,3,0,180,180,3,96,32,3,,
2017-19-11,Palfrey ,Kelly ,27,Zebrasoma_velliferum,28,1,N,13:14:00,13:16:30,0:02:30,2,30,120,150,2.5,51,20.4,2.5,,
2017-19-11,Palfrey ,Kelly ,27,Zebrasoma_velliferum,20,1,N,13:25:00,13:28:00,0:03:00,3,0,180,180,3,101,33.66666667,3,,
02/12/2017,North_Point,Zoe,28,Acanthurus_olivaceous,28,1,N,09:43:00,09:50:00,0:07:00,3,0,180,180,3,186,62,3,,
02/12/2017,North_Point,Zoe,28,Acanthurus_olivaceous,25,1,N,09:52:00,09:55:00,0:03:00,3,0,180,180,3,207,69,3,,
02/12/2017,North_Point,Zoe,28,Zebrasoma_velliferum,25,3,N,09:04:00,09:07:00,0:03:00,3,0,180,180,3,104,34.66666667,3,,
02/12/2017,North_Point,Zoe,28,Zebrasoma_velliferum,22,3,N,09:07:00,09:10:00,0:03:00,3,0,180,180,3,130,43.33333333,3,,
02/12/2017,North_Point,Zoe,28,Zebrasoma_velliferum,27,3,N,09:11:00,09:14:00,0:03:00,3,0,180,180,3,57,19,3,,
02/12/2017,North_Point,Zoe,28,Zebrasoma_velliferum,30,1,N,09:37:00,09:40:00,0:03:00,3,0,180,180,3,29,9.666666667,3,,
02/12/2017,North_Point,Zoe,28,Zebrasoma_velliferum,28,1,N,09:55:00,09:58:00,0:03:00,3,0,180,180,3,78,26,3,,
02/12/2017,North_Point,Zoe,28,Zebrasoma_velliferum,25,1,N,09:58:00,10:01:00,0:03:00,3,0,180,180,3,79,26.33333333,3,,
02/12/2017,North_Point,Zoe,28,Zebrasoma_velliferum,25,1,N,10:01:00,10:04:00,0:03:00,3,0,180,180,3,80,26.66666667,3,,
02/12/2017,North_Point,Zoe,28,Zebrasoma_velliferum,23,2,N,10:17:00,10:20:00,0:03:00,3,0,180,180,3,24,8,3,,
02/12/2017,North_Point,Zoe,28,Acanthurus_olivaceous,27,10,Y,09:15:00,09:18:00,0:03:00,3,0,180,180,3,231,77,3,,
20/11/2017,Bird,Joel,27,Acanthurus_olivaceous,30,1,N,11:32:00,11:35:00,0:03:00,3,0,180,180,3,70,23.33333333,3,,
20/11/2017,Bird,Joel,27,Acanthurus_olivaceous,20,1,N,12:59:00,13:02:00,0:03:00,3,0,180,180,3,136,45.33333333,3,,
20/11/2017,Bird,Joel,27,Acanthurus_olivaceous,25,1,N,13:08:00,13:11:00,0:03:00,3,0,180,180,3,96,32,3,,
20/11/2017,Bird,Claire,27,Acanthurus_olivaceous,35,2,N,11:16:00,11:19:00,0:03:00,3,0,180,180,3,145,48.33333333,3,,
20/11/2017,Bird,Claire,27,Acanthurus_olivaceous,30,2,N,11:19:00,11:22:00,0:03:00,3,0,180,180,3,157,52.33333333,3,,
20/11/2017,Bird,Claire,27,Acanthurus_olivaceous,30,1,N,11:45:00,11:48:00,0:03:00,3,0,180,180,3,114,38,3,,
20/11/2017,Bird,Claire,27,Acanthurus_olivaceous,25,3,N,12:13:00,12:16:00,0:03:00,3,0,180,180,3,89,29.66666667,3,,
20/11/2017,Bird,Claire,27,Acanthurus_olivaceous,30,3,N,12:17:00,12:20:00,0:03:00,3,0,180,180,3,180,60,3,,
20/11/2017,Bird,Claire,27,Acanthurus_olivaceous,25,2,N,12:54:00,12:57:00,0:03:00,3,0,180,180,3,80,26.66666667,3,,
20/11/2017,Bird,Zoe,27,Acanthurus_olivaceous,22,1,N,11:53:00,11:56:00,0:03:00,3,0,180,180,3,199,66.33333333,3,,
20/11/2017,Bird,Zoe,27,Acanthurus_olivaceous,25,1,N,12:16:00,12:19:00,0:03:00,3,0,180,180,3,247,82.33333333,3,,
20/11/2017,Bird,Zoe,27,Acanthurus_olivaceous,25,1,N,12:31:00,12:34:00,0:03:00,3,0,180,180,3,130,43.33333333,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_scopas,19,1,N,11:13:00,11:16:00,0:03:00,3,0,180,180,3,161,53.66666667,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_scopas,16,1,N,11:17:00,11:20:00,0:03:00,3,0,180,180,3,97,32.33333333,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_scopas,13,1,N,11:20:00,11:23:00,0:03:00,3,0,180,180,3,120,40,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_scopas,13,1,N,11:25:00,11:28:00,0:03:00,3,0,180,180,3,113,37.66666667,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_scopas,16,1,N,11:34:00,11:37:00,0:03:00,3,0,180,180,3,166,55.33333333,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_scopas,16,1,N,11:39:00,11:42:00,0:03:00,3,0,180,180,3,126,42,3,,
20/11/2017,Bird,Joel,27,Naso_unicornis,35,1,N,11:37:00,11:40:00,0:03:00,3,0,180,180,3,46,15.33333333,3,,
20/11/2017,Bird,Joel,27,Naso_unicornis,30,1,N,11:48:00,11:51:00,0:03:00,3,0,180,180,3,7,2.333333333,3,,
20/11/2017,Bird,Joel,27,Naso_unicornis,35,1,N,12:19:00,12:22:00,0:03:00,3,0,180,180,3,42,14,3,,
20/11/2017,Bird,Joel,27,Naso_unicornis,40,1,N,12:31:00,12:34:00,0:03:00,3,0,180,180,3,13,4.333333333,3,,
20/11/2017,Bird,Joel,27,Naso_unicornis,20,1,N,12:54:00,12:57:00,0:03:00,3,0,180,180,3,20,6.666666667,3,,
20/11/2017,Bird,Claire,27,Naso_unicornis,30,11,N,11:25:00,11:28:00,0:03:00,3,0,180,180,3,15,5,3,,
20/11/2017,Bird,Claire,27,Naso_unicornis,25,11,N,11:30:00,11:33:00,0:03:00,3,0,180,180,3,26,8.666666667,3,,
20/11/2017,Bird,Claire,27,Naso_unicornis,20,4,N,11:35:00,11:38:00,0:03:00,3,0,180,180,3,24,8,3,,
20/11/2017,Bird,Claire,27,Naso_unicornis,30,3,N,12:03:00,12:06:00,0:03:00,3,0,180,180,3,31,10.33333333,3,,
20/11/2017,Bird,Claire,27,Naso_unicornis,25,3,N,12:07:00,12:09:30,0:02:30,2,30,120,150,2.5,12,4.8,2.5,,
20/11/2017,Bird,Claire,27,Naso_unicornis,30,5,N,13:10:00,13:13:00,0:03:00,3,0,180,180,3,32,10.66666667,3,,
20/11/2017,Bird,Zoe,27,Naso_unicornis,35,1,N,11:44:00,11:47:00,0:03:00,3,0,180,180,3,23,7.666666667,3,,
20/11/2017,Bird,Zoe,27,Naso_unicornis,30,1,N,11:48:00,11:51:00,0:03:00,3,0,180,180,3,78,26,3,,
20/11/2017,Bird,Zoe,27,Naso_unicornis,22,1,N,12:11:00,12:14:00,0:03:00,3,0,180,180,3,46,15.33333333,3,,
20/11/2017,Bird,Zoe,27,Naso_unicornis,38,1,N,12:31:00,12:34:00,0:03:00,3,0,180,180,3,26,8.666666667,3,,
20/11/2017,Bird,Zoe,27,Naso_unicornis,47,1,N,12:35:00,12:38:00,0:03:00,3,0,180,180,3,42,14,3,,
20/11/2017,Bird,Zoe,27,Naso_unicornis,24,1,N,12:58:00,13:01:00,0:03:00,3,0,180,180,3,40,13.33333333,3,,
20/11/2017,Bird,Zoe,27,Naso_unicornis,50,1,N,13:09:00,13:12:00,0:03:00,3,0,180,180,3,39,13,3,,
20/11/2017,Bird,Zoe,27,Naso_unicornis,30,1,N,13:15:00,13:18:00,0:03:00,3,0,180,180,3,27,9,3,,
20/11/2017,Bird,Joel,27,Zebrasoma_velliferum,15,1,N,12:15:00,12:18:00,0:03:00,3,0,180,180,3,83,27.66666667,3,,
20/11/2017,Bird,Joel,27,Zebrasoma_velliferum,20,3,N,12:35:00,12:38:00,0:03:00,3,0,180,180,3,53,17.66666667,3,,
20/11/2017,Bird,Joel,27,Zebrasoma_velliferum,15,2,N,12:39:00,12:42:00,0:03:00,3,0,180,180,3,88,29.33333333,3,,
20/11/2017,Bird,Joel,27,Zebrasoma_velliferum,20,1,N,12:42:00,12:45:00,0:03:00,3,0,180,180,3,63,21,3,,
20/11/2017,Bird,Joel,27,Zebrasoma_velliferum,20,1,N,12:47:00,12:50:00,0:03:00,3,0,180,180,3,70,23.33333333,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_velliferum,20,1,N,11:29:00,11:32:00,0:03:00,3,0,180,180,3,75,25,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_velliferum,17,1,N,11:59:00,12:02:00,0:03:00,3,0,180,180,3,82,27.33333333,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_velliferum,20,1,N,12:03:00,12:06:00,0:03:00,3,0,180,180,3,126,42,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_velliferum,18,1,N,12:07:00,12:10:00,0:03:00,3,0,180,180,3,91,30.33333333,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_velliferum,23,3,N,12:22:00,12:25:00,0:03:00,3,0,180,180,3,88,29.33333333,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_velliferum,18,1,N,12:42:00,12:45:00,0:03:00,3,0,180,180,3,60,20,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_velliferum,19,1,N,12:49:00,12:52:00,0:03:00,3,0,180,180,3,114,38,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_velliferum,17,1,N,12:52:00,12:55:00,0:03:00,3,0,180,180,3,99,33,3,,
20/11/2017,Bird,Zoe,27,Zebrasoma_velliferum,20,1,N,13:22:00,13:25:00,0:03:00,3,0,180,180,3,43,14.33333333,3,,
20/11/2017,Palfrey ,Melina,27,Acanthurus_olivaceous,28,1,N,10:41:00,10:44:00,0:03:00,3,0,180,180,3,130,43.33333333,3,,
20/11/2017,Palfrey ,Melina,27,Acanthurus_olivaceous,30,1,N,11:19:00,11:21:00,0:02:00,3,0,180,180,3,118,39.33333333,3,,
20/11/2017,Palfrey ,Melina,27,Acanthurus_olivaceous,30,1,N,11:26:00,11:29:00,0:03:00,3,0,180,180,3,187,62.33333333,3,,
20/11/2017,Palfrey ,Melina,27,Acanthurus_olivaceous,32,2,N,13:14:00,13:17:00,0:03:00,3,0,180,180,3,190,63.33333333,3,,
20/11/2017,Palfrey ,Melina,27,Acanthurus_olivaceous,32,2,N,13:18:00,13:21:00,0:03:00,3,0,180,180,3,211,70.33333333,3,,
20/11/2017,Palfrey ,Kelly ,27,Acanthurus_olivaceous,33,1,N,10:59:00,11:02:00,0:03:00,3,0,180,180,3,207,69,3,,
20/11/2017,Palfrey ,Kelly ,27,Acanthurus_olivaceous,26,1,N,11:35:00,11:38:00,0:03:00,3,0,180,180,3,174,58,3,,
20/11/2017,Palfrey ,Kelly ,27,Acanthurus_olivaceous,34,1,N,11:39:00,11:42:00,0:03:00,3,0,180,180,3,207,69,3,,
20/11/2017,Palfrey ,Kelly ,27,Acanthurus_olivaceous,35,1,N,13:05:00,13:08:00,0:03:00,3,0,180,180,3,123,41,3,,
20/11/2017,Palfrey ,Kelly ,27,Acanthurus_olivaceous,34,5,N,13:09:00,13:12:00,0:03:00,3,0,180,180,3,163,54.33333333,3,,
20/11/2017,Palfrey ,Kelly ,27,Acanthurus_olivaceous,35,4,N,13:12:00,13:25:00,0:13:00,3,0,180,180,3,186,62,3,,
20/11/2017,Palfrey ,Kelly ,27,Acanthurus_olivaceous,30,2,N,13:20:00,13:23:00,0:03:00,3,0,180,180,3,210,70,3,,
20/11/2017,Palfrey ,Lex,26,Acanthurus_olivaceous,28,1,N,11:02:00,11:05:00,0:03:00,3,0,180,180,3,180,60,3,,
20/11/2017,Palfrey ,Lex,26,Acanthurus_olivaceous,33,1,N,13:02:00,13:05:00,0:03:00,3,0,180,180,3,211,70.33333333,3,,
20/11/2017,Palfrey ,Lex,26,Acanthurus_olivaceous,28,1,N,13:07:00,13:10:00,0:03:00,3,0,180,180,3,81,27,3,,
20/11/2017,Palfrey ,Melina,27,Zebrasoma_scopas,20,1,N,11:22:00,11:25:00,0:03:00,3,0,180,180,3,142,47.33333333,3,,
20/11/2017,Palfrey ,Melina,27,Zebrasoma_scopas,20,1,N,11:29:00,11:32:00,0:03:00,3,0,180,180,3,158,52.66666667,3,,
20/11/2017,Palfrey ,Lex,26,Zebrasoma_scopas,20,1,N,12:54:00,12:57:00,0:03:00,3,0,180,180,3,41,13.66666667,3,,
20/11/2017,Palfrey ,Lex,26,Zebrasoma_scopas,18,1,N,13:21:00,13:24:00,0:03:00,3,0,180,180,3,75,25,3,,
20/11/2017,Palfrey ,Lex,26,Zebrasoma_scopas,20,2,N,13:33:00,13:36:00,0:03:00,3,0,180,180,3,48,16,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,25,7,N,10:46:00,10:49:00,0:03:00,3,0,180,180,3,53,17.66666667,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,22,11,N,10:50:00,10:53:00,0:03:00,3,0,180,180,3,40,13.33333333,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,27,4,N,10:53:00,10:56:00,0:03:00,3,0,180,180,3,47,15.66666667,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,50,2,N,11:02:00,11:05:00,0:03:00,3,0,180,180,3,15,5,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,50,2,N,11:05:00,11:08:00,0:03:00,3,0,180,180,3,32,10.66666667,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,60,5,N,11:08:00,11:11:00,0:03:00,3,0,180,180,3,60,20,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,55,5,N,11:11:00,11:14:00,0:03:00,3,0,180,180,3,38,12.66666667,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,65,4,N,11:16:00,11:19:00,0:03:00,3,0,180,180,3,26,8.666666667,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,40,1,N,13:00:00,13:03:00,0:03:00,3,0,180,180,3,58,19.33333333,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,40,1,N,13:03:00,13:06:00,0:03:00,3,0,180,180,3,46,15.33333333,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,50,2,N,13:23:00,13:26:00,0:03:00,3,0,180,180,3,30,10,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,55,2,N,13:26:00,13:29:00,0:03:00,3,0,180,180,3,11,3.666666667,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,48,7,N,13:30:00,13:33:00,0:03:00,3,0,180,180,3,28,9.333333333,3,,
20/11/2017,Palfrey ,Melina,27,Naso_unicornis,25,1,N,13:33:00,13:36:00,0:03:00,3,0,180,180,3,46,15.33333333,3,,
20/11/2017,Palfrey ,Lex,26,Naso_unicornis,35,1,N,11:13:00,11:14:04,0:01:04,1,4,60,64,1.066666667,16,15,1.066666667,,
20/11/2017,Palfrey ,Lex,26,Naso_unicornis,33,1,N,12:33:00,12:36:00,0:03:00,3,0,180,180,3,21,7,3,,
20/11/2017,Palfrey ,Lex,26,Naso_unicornis,55,7,N,12:45:00,12:48:00,0:03:00,3,0,180,180,3,21,7,3,,
